OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
86279|101|SUNY ALBANY|8488|11283||22615|601129
86278|101|NYU VASCULAR ASSOCIATES|0|5161||5161|601129
86277|101|NIAGARA UNIVERSITY|5782|0||7709|601129
86276|101|LIBERTY SCIENCE CENTER|1500|4332||5832|601129
86275|101|KNOWLEDGE DELIVERY SYSTEMS, INC|1250|3867||5117|601129
86274|101|GRAPHIC DESIGN, INC|0|6503||7811|601129
86273|101|EMPIRE VISION CENTERS|0|5891||5891|601129
86272|101|DOWLING COLLEGE|6446|3052||9498|601129
86271|101|CITY SIGHTSEEING NEW YORK|0|5549||5549|601129
86270|101|CITIBANK|4709|3140||9419|601129
86269|101|AFT SUBSCRIPTION SERVICE|0|11054||11054|601129
86268|101|UNITY CAUCUS|1998|12484||14482|601129
86267|101|STATE UNIVERSITY OF ALBANY|0|12000||12000|601129
86266|101|MARSH AFFINITY|0|8566||8566|601129
86265|101|GET THE VOTE OUT|2504|4907||7411|601129
86264|101|UNITED STAFF ASSOCIATION OF NYU|0|627297||627297|601129
86263|101|UNITED FEDERATION OF TEACHERS|3789039|0||9838044|601129
86262|101|GOSHEN TEACHERS ASSOCIATION|46820|41825||99949|601129
86261|101|UNIONDALE TEACHERS ASSOCIATION|39182|0||78422|601129
86260|101|WATERTOWN EDUCATION ASSOCIATION|36651|0||55034|601129
86259|101|CENTRAL ISLIP TEACHERS ASSOCIATION|35150|50188||116234|601129
86258|101|THE RESOURCE CENTER UNITED EMPLOYEES ASSOC.|33700|0||50752|601129
86257|101|WARWICK VALLEY TEACHERS ASSOCIATION|33313|0||50085|601129
87403|102|All Other Accounts|||||608370
86931|102|All Other Accounts|||||605581
87361|102|All Other Accounts|||||607991
87968|102|All Other Accounts|||||609960
85572|102|All Other Accounts||||1855693|598724
91092|101|2001 Restitution Receivable - Former Employee||2546||2546|613950
91093|102|All Other Accounts|0|0|0|0|613950
93275|102|All Other Accounts|0|0|0|0|620265
98131|101|DOL (YTTW) Grant monies due for 12/15||||11168|632236
98133|102|All Other Accounts||||540|632236
98132|101|Delinquent Member Dues||||25000|632236
93032|102|All Other Accounts||||0|615574
87299|102|All Other Accounts|0|0|0|33960|607707
89569|102|All Other Accounts|0|0|0|0|612625
86815|102|All Other Accounts|||||604174
89618|101|US POSTAL SERVICE UNION DUES||||44580|612656
89619|102|All Other Accounts|||||612656
87410|102|All Other Accounts|0|0|0|0|608410
90579|102|All Other Accounts|||||613238
91830|102|All Other Accounts|0|0|0|0|614470
91088|102|All Other Accounts|0|0|0|0|613928
91538|102|All Other Accounts|||0||614314
88606|102|All Other Accounts|||||611462
89534|102|All Other Accounts|||||612608
88744|102|All Other Accounts|||||611682
88035|102|All Other Accounts|||||610198
90559|101|0|0|0|0|0|613207
90560|102|All Other Accounts|0|0|0|0|613207
90524|102|All Other Accounts||||10730|613142
88975|101|0|0|0|0|0|612105
88976|102|All Other Accounts|0|0|0|0|612105
88422|101| .||||0|611192
88423|102|All Other Accounts||||0|611192
88645|102|All Other Accounts||||35226|611579
84476|101|NONE|0|0|0|0|595585
84477|102|All Other Accounts|0|0|0|0|595585
92469|102|All Other Accounts||||0|614666
93211|101|None|0|0|0|0|618908
93212|102|All Other Accounts|0|0|0|0|618908
91600|102|All Other Accounts||7344||7344|614345
93359|102|All Other Accounts||||4584|621003
92463|101|None|0|0|0|0|614664
92464|102|All Other Accounts|||||614664
87137|102|All Other Accounts|||||606742
92915|102|All Other Accounts|||||615140
86804|102|All Other Accounts|0|0|0|0|603804
84295|101|TSP REIMBURSEMENT RECEIVABLE||||1688|594674
84296|102|All Other Accounts|||||594674
85545|102|All Other Accounts|0|0|0|709|598637
87163|102|All Other Accounts|||||607043
87552|101|Sandra Laemmel, Pres Fica on Auto Fringe||||58|608673
87553|102|All Other Accounts|||||608673
87154|102|All Other Accounts|0|0|0|0|606968
88602|102|All Other Accounts|||||611449
97211|102|All Other Accounts|||||629161
87290|102|All Other Accounts||||25089|607672
92969|101|NONE|0|0|0|0|615236
92970|102|All Other Accounts|0|0|0|0|615236
87665|102|All Other Accounts|0|0|0|0|609179
91244|102|All Other Accounts|||||614149
93223|102|All Other Accounts|||||619104
91050|102|All Other Accounts|0|0|0|0|613888
92997|102|All Other Accounts|||||615311
89874|102|All Other Accounts|0|0|0|0|612821
89325|102|All Other Accounts|||||612486
93132|102|All Other Accounts|0|0|0|0|617952
88265|102|All Other Accounts|0|0|0|0|610813
87283|101|National Association of Letter Carriers||||52626|607633
87284|102|All Other Accounts|||||607633
93238|102|All Other Accounts||||0|619409
89441|102|All Other Accounts|0|0|0|0|612557
87870|102|All Other Accounts|0|0|0|0|609650
90589|102|All Other Accounts|0|0|0|0|613268
88777|101|N/A|0|0|0|0|611761
88778|102|All Other Accounts|||||611761
88220|101|NATIONAL ASSOC, OF LETTER CARRIERS||||14595|610752
88221|102|All Other Accounts|||||610752
93165|102|All Other Accounts||939||939|618163
87033|101|None|0|0|0|0|606149
87034|102|All Other Accounts|||||606149
87425|101|NAT'L ASSOC. OF LETTER CARRIERS |0|0|0|21106|608464
87426|102|All Other Accounts|||||608464
87498|102|All Other Accounts|0|0|0|0|608642
87344|102|All Other Accounts|||||607886
87294|102|All Other Accounts|||||607693
91068|102|All Other Accounts|||||613901
90816|102|All Other Accounts|||||613523
90992|101|N/A|0|0|0|0|613793
90993|102|All Other Accounts|0|0|0|0|613793
98476|102|All Other Accounts|||||635001
93039|102|All Other Accounts|0|0|0|0|615627
92954|101|APWU NATIONAL DUES||24203||24203|615206
92957|102|All Other Accounts|||||615206
92956|101|RONALD OCASIO||1359||1360|615206
92955|101|AMALIA LOPEZ||14280||14280|615206
97650|102|All Other Accounts|8382|||117817|630173
96576|102|All Other Accounts|0|0|0|0|627312
85558|102|All Other Accounts|0|0|0|0|598687
84813|102|All Other Accounts|0|0|0|0|597270
84987|102|All Other Accounts|0|0|0|0|598057
85138|101|N/A|0|0|0|0|598389
85139|102|All Other Accounts|||||598389
85482|102|All Other Accounts|||||598592
85171|102|All Other Accounts|||||598446
84815|102|All Other Accounts|0|0|0|58492|597277
84964|101|none|0|0|0|0|597969
84965|102|All Other Accounts|||||597969
84983|102|All Other Accounts|||||598009
92715|102|All Other Accounts|||||614757
88603|102|All Other Accounts|1332|||222457|611451
92841|102|All Other Accounts|||||615055
90557|101|NONE||||0|613205
90558|102|All Other Accounts|||||613205
87799|102|All Other Accounts|||||609457
85560|102|All Other Accounts|0|0|0|0|598693
85559|101|none|0|0|0|0|598693
88361|101|NONE|0|0|0|0|610974
88362|102|All Other Accounts|0|0|0|0|610974
86791|101|NATIONAL ASSN OF LETTER CARRIERS||||9989|603475
86792|102|All Other Accounts|||||603475
89036|102|All Other Accounts|||||612232
86994|102|All Other Accounts|||||605861
88058|102|All Other Accounts|0|0|0|0|610370
88143|102|All Other Accounts|0|0|0|83434|610607
89535|101|NATIONAL POSTAL MAIL HANDLERS UNION|0|0|0|3116|612609
89536|102|All Other Accounts|0|0|0|0|612609
90285|102|All Other Accounts||||60423|613043
87690|102|All Other Accounts||||109399|609241
92306|102|All Other Accounts|||||614618
97586|101|American Postal Workers Union, AFL-CIO||||47605|629932
97587|102|All Other Accounts|||||629932
90803|102|All Other Accounts|||||613509
88314|101|NONE|0|0|0|0|610867
88315|102|All Other Accounts|0|0|0|0|610867
89014|102|All Other Accounts|||||612189
90528|101|Nat'l Postal Mail Handlers Union||||23992|613158
90530|102|All Other Accounts|||||613158
90529|101|Internal Revenue Service||||4028|613158
93527|102|All Other Accounts|||||623812
88231|102|All Other Accounts|||||610785
86299|101|Boise Idaho PD ||||9878|601164
86298|101|Chicopee Patrolman's Union 401||||9236|601164
86328|101|EDP Enterprises Inc||||25090|601164
86331|102|All Other Accounts|||||601164
86330|101|Springfield MA PD||||24345|601164
86329|101|Idaho Public Employees ||||5698|601164
86327|101|AMR Los Angeles California ||||6475|601164
86326|101|Antelope Valley AMR California ||||9389|601164
86325|101|AMR Santa Barbara CA ||||12312|601164
86324|101|Dept of Navy PWC San Diego CA ||||5423|601164
86323|101|IAEP Minnesota ||||25542|601164
86322|101|VA Hospital Memphis TN ||||8712|601164
86321|101|Atlanta GA City Employees PACE ||||6096|601164
86320|101|Hampton VA Hospital VA NAGE 04-017||||5764|601164
86319|101|Coatesville PA VA Hosp ||||6640|601164
86318|101|VA Health Care Systems ||||6358|601164
86317|101|Office of Unified Communications ||||9726|601164
86316|101|Metropolitan Police Department DC ||||15258|601164
86315|101|Express AMB Service Yonkers NY ||||7272|601164
86314|101|New Haven CT IAEP 1-999||||10104|601164
86313|101|Mass Dot Barg Unit 6||||21710|601164
86312|101|MA State Employees #6 1-308||||78647|601164
86311|101|State Employees Barg Unit 1||||71058|601164
86310|101|State Employees Barg Unit 6||||80139|601164
86309|101|Trial Courts||||70678|601164
86308|101|State Employees Barg Unit 3||||15294|601164
86307|101|State Employees Barg Unit 6||||102719|601164
86306|101|Bridgeport CT Clerks ||||25979|601164
86305|101|MWRA Unit #3 ||||13104|601164
86304|101|Newport RI UW ||||16361|601164
86303|101|Connecticut Judicial Marshalls ||||28002|601164
86302|101|Chattanooga Police ||||5383|601164
86301|101|Atlanta GA PD ||||23694|601164
86300|101|BU Security Assoc ||||28912|601164
89055|101|AFGE COUNCIL 053|720|||15280|612254
89063|102|All Other Accounts|5966|2589|1716|3443217|612254
89062|101|AFGE LOCAL 3444|948|4324||6220|612254
89061|101|AFGE LOCAL 2419|5650|||5650|612254
89060|101|AFGE LOCAL 2298|5306|258||9094|612254
89059|101|AFGE LOCAL 2000|3619|3722||9733|612254
89058|101|AFGE LOCAL 0622|1185|2983||5353|612254
89057|101|AFGE LOCAL 0383|5323|||20404|612254
89056|101|AFGE LOCAL 0063|4541|||12608|612254
86549|101|NTEU CHAPTER 183|5031|||5396|601966
86550|102|All Other Accounts|27497|||1103605|601966
89503|102|All Other Accounts|||||612583
87393|102|All Other Accounts|||||608305
88654|102|All Other Accounts|||||611592
84484|102|All Other Accounts|0|0|0|0|595678
88513|102|All Other Accounts|||||611323
84504|102|All Other Accounts||||3919|595789
86178|101|NA||||0|600729
86179|102|All Other Accounts|||||600729
89375|101|N/A|0|0|0|0|612528
89376|102|All Other Accounts|0|0|0|0|612528
87167|101|0|0|0|0|0|607125
87168|102|All Other Accounts|||||607125
87270|102|All Other Accounts|0|0|0|0|607496
90415|102|All Other Accounts|||||613096
92964|102|All Other Accounts|0|0|0|0|615222
93024|102|All Other Accounts|||||615498
93562|102|All Other Accounts|||||624173
86721|102|All Other Accounts|0|0|0|0|602907
93272|102|All Other Accounts|||||620115
92942|102|All Other Accounts|0|0|0|0|615162
88103|102|All Other Accounts|0|0|0|0|610488
93383|102|All Other Accounts|||||621606
97709|102|All Other Accounts|||||630316
97165|102|All Other Accounts|0|0|0|0|628683
105170|101|AFGE-National Office |||277994|0|654829
105171|102|All Other Accounts|||||654829
88486|102|All Other Accounts|0|0|0|0|611305
93379|101|NONE||||0|621562
93380|102|All Other Accounts|||||621562
87085|102|All Other Accounts|||||606318
88779|102|All Other Accounts|||||611762
87592|101|N/A|0|0|0|0|608944
87604|102|All Other Accounts|0|0|0|0|608944
87603|101|N/A|0|0|0|0|608944
87602|101|N/A|0|0|0|0|608944
87601|101|N/A|0|0|0|0|608944
87600|101|N/A|0|0|0|0|608944
87599|101|N/A|0|0|0|0|608944
87598|101|N/A|0|0|0|0|608944
87597|101|N/A|0|0|0|0|608944
87596|101|N/A|0|0|0|0|608944
87595|101|N/A|0|0|0|0|608944
87594|101|N/A|0|0|0|0|608944
87593|101|N/A|0|0|0|0|608944
90375|101|AFGE||||4905|613067
90376|102|All Other Accounts|||||613067
87718|101|N/A|0|0|0|0|609320
87719|102|All Other Accounts|0|0|0|0|609320
89958|102|All Other Accounts|0|0|0|0|612844
93011|102|All Other Accounts|||||615418
91216|101|SOCIAL SECURITY ADMINISTRATION||||24211|614061
91217|102|All Other Accounts|||||614061
88951|102|All Other Accounts|||||612056
86197|102|All Other Accounts||||1200|600994
93586|102|All Other Accounts|||||624449
89355|102|All Other Accounts|0|0|0|0|612498
86720|102|All Other Accounts|0|0|0|0|602815
90622|102|All Other Accounts|0|0|0|0|613304
85157|102|All Other Accounts|0|0|0|0|598410
84814|102|All Other Accounts|||||597273
91437|102|All Other Accounts|0|0|0|0|614268
91109|102|All Other Accounts|||||613981
88230|102|All Other Accounts||||17292|610773
85110|102|All Other Accounts||||24000|598333
91135|102|All Other Accounts|||||614007
88115|102|All Other Accounts|||||610532
86967|102|All Other Accounts|0|0|0|0|605800
87848|101|N?A||||0|609601
87849|102|All Other Accounts|||||609601
90997|102|All Other Accounts|0|0|0|106547|613809
93228|102|All Other Accounts||||58144|619270
90525|102|All Other Accounts|||||613153
91096|101|National Union of HHCE||||25913|613959
91100|102|All Other Accounts|||||613959
91099|101|Dues Receivable from National Union||||376102|613959
91098|101|Dues Receivable from members||||434095|613959
91097|101|Wells Fargo Bank||||9500|613959
86092|102|All Other Accounts|||||599441
93870|101|2015 Dues from Members||||86379|626443
93871|102|All Other Accounts|||||626443
87430|102|All Other Accounts||||42631|608492
86056|102|All Other Accounts|||||599272
87439|102|All Other Accounts|||0||608509
93088|102|All Other Accounts|0|0|0|0|616645
87343|102|All Other Accounts|0|0|0|0|607883
93367|101|National Office||||6706|621203
93368|102|All Other Accounts|||||621203
86559|102|All Other Accounts|0|0|0|0|601994
87499|102|All Other Accounts|||||608647
87706|101|MEMBERS DUES RECEIVABLE||||41637|609283
87707|102|All Other Accounts|||||609283
93000|102|All Other Accounts||1659|1659|0|615324
88034|102|All Other Accounts||||24132|610188
84760|102|All Other Accounts|||||597043
90001|102|All Other Accounts|0|0|0|0|612867
89164|101|National Mail Handlers Union|0|0||5916|612369
89165|102|All Other Accounts|||||612369
84785|102|All Other Accounts|0|0|0|13351319|597120
87847|102|All Other Accounts||||70292|609600
88415|102|All Other Accounts|||||611097
93256|101|APWU National||||23455|619748
93257|102|All Other Accounts||||0|619748
88396|102|All Other Accounts|0|0|0|0|611042
88399|102|All Other Accounts||||27436|611054
91293|101|   Total from all accounts receivable||||87500|614186
91294|102|All Other Accounts|||||614186
89813|102|All Other Accounts||||0|612776
98072|101|Capital Reporting Service||4396||4396|630950
98073|102|All Other Accounts|||||630950
86423|101|CWA NATIONAL||||5964|601223
86424|102|All Other Accounts|||||601223
88414|102|All Other Accounts|||||611086
91521|102|All Other Accounts|0|0|0|0|614305
84280|102|All Other Accounts||||21912|593669
85741|102|All Other Accounts||||856173|598891
88412|102|All Other Accounts|||||611079
86868|102|All Other Accounts|0|0|0|0|604966
90790|102|All Other Accounts|0|0|0|0|613487
86362|102|All Other Accounts|||||601214
87925|102|All Other Accounts|||||609811
93278|101|NONE|0|0|0|0|620314
93279|102|All Other Accounts|||||620314
89529|102|All Other Accounts|0|0|0|937306|612600
87152|101|SEIU LOCAL NO. 73|92256|0|0|268082|606925
87153|102|All Other Accounts|0|0|0|65548|606925
88026|102|All Other Accounts|0|0|0|0|610155
84558|101|Dues Receivable||||1015|596552
84559|102|All Other Accounts|||||596552
88024|101|NONE|0|0|0|0|610153
88025|102|All Other Accounts|0|0|0|0|610153
91003|102|All Other Accounts|0|0|0|76068|613835
86347|102|All Other Accounts||||32349|601181
88181|102|All Other Accounts|0|0|0|0|610693
86443|102|All Other Accounts|0|0|0|0|601345
97699|101|Here International Union|0|28780|0|28780|630299
97703|102|All Other Accounts|0|140152|0|140152|630299
97702|101|SF Labor Council PAC|0|32524|0|32524|630299
97701|101|Unite HereLocal 5 - Hawaii|0|7186|0|7186|630299
97700|101|SF Culinary Trust Fund|0|9150|0|9150|630299
88140|102|All Other Accounts||||0|610602
91230|102|All Other Accounts|0|0|0|396517|614103
93068|102|All Other Accounts||||164040|616172
91380|102|All Other Accounts|||||614242
92599|102|All Other Accounts||||1781826|614707
88520|102|All Other Accounts|||||611335
90855|102|All Other Accounts|||0||613595
87081|102|All Other Accounts|0|0|0|0|606290
91105|102|All Other Accounts|0|0|0|0|613974
90374|102|All Other Accounts|||||613066
88233|101|COUNCIL 4||||43745|610796
88237|102|All Other Accounts|||||610796
88236|101|CHAPTERS||||4071|610796
88235|101|LOCAL 1303||||2556|610796
88234|101|COUNCIL INTERNATIONAL||||23956|610796
92753|102|All Other Accounts||||72789|614785
92750|101|Municipal Supervisors|36036|||36036|614785
92752|101|Bristol Police|7900|||7900|614785
92751|101|New Britain Police|21760|||21760|614785
88743|102|All Other Accounts|9937|9851||55575|611679
92912|102|All Other Accounts||||2481|615131
86458|102|All Other Accounts||||759107|601487
91067|102|All Other Accounts|||||613900
84704|101|Ashford Presbiterian Community Hospital||||3940|596892
84719|102|All Other Accounts|||||596892
84718|101|Southern Anesthesia Associattes||||140|596892
84717|101|Sociedad Española de Auxilio Mutuo y Beneficiencia||||170|596892
84716|101|Profesional Anesthesia Providers, PSC||||120|596892
84715|101|HPM Foundation Inc.||||720|596892
84714|101|Hospital San Cristobal||||2320|596892
84713|101|Hospital San Carlos de Boromeo||||3146|596892
84712|101|Hospital Perea||||1924|596892
84711|101|Hospital Metropolitano Dr. Susoni, Inc.||||2800|596892
84710|101|Hospital Metropolitano||||793|596892
84709|101|Hospital Episcopal San Lucas Guayama|929|||2979|596892
84708|101|Hospital de la Concepción||||4277|596892
84707|101|Fresenius Medical Care||||3396|596892
84706|101|Concilio Educación Continua Funcional|2481|||2481|596892
84705|101|Concilio de Salud Integral de Loiza||||1986|596892
92902|101|South State Bank - Contingency Fund|||38937|38937|615100
92903|102|All Other Accounts|||||615100
85785|102|All Other Accounts|0|0|0|606893|599000
93535|102|All Other Accounts|||||623983
88204|101|CHAIRMAN OF RECREATION COMMITTEE|0|5520|0|5520|610720
88205|102|All Other Accounts|||||610720
84341|102|All Other Accounts|||||594782
91218|102|All Other Accounts|||||614066
87618|101|HECTOR QUIÑONES||3749|0|3749|608994
87619|102|All Other Accounts|||||608994
87670|102|All Other Accounts|||||609189
86183|101|Dues Receivable|0|0|0|40417|600773
86185|102|All Other Accounts|||||600773
86184|101|Miscellaneous Receivavle|0|0|0|233|600773
88639|102|All Other Accounts|||||611553
91112|101|0|0|0|0|0|613993
91113|102|All Other Accounts|0|0|0|0|613993
87391|102|All Other Accounts|||||608276
87634|101|Graduate Employees Organization, Local 6300|43019|245|0|172287|609074
87639|102|All Other Accounts|4948|10969||1331230|609074
87638|101|Federation of College Clerical, Local 1708|10082|7911|0|48239|609074
87637|101|Lab Schl Faculty Assn, Local 2063|5163|0|0|20448|609074
87636|101|Blackhawk College|6475|6362|0|32261|609074
87635|101|Chicago Teachers Union, Local 1|2180|3013|0|1567224|609074
86357|102|All Other Accounts|||||601205
88868|102|All Other Accounts|||||611881
85542|102|All Other Accounts|||||598633
87164|101|N/A|0|0|0|0|607046
87165|102|All Other Accounts|0|0|0|0|607046
86161|102|All Other Accounts|||||600342
85424|102|All Other Accounts||||45166|598571
90494|101|State of IL (CMS)-Upward Mobility Program|58377|0|0|58377|613118
90499|102|All Other Accounts|0|0|0|61545|613118
90498|101|CMS|6525|0|0|6525|613118
90497|101|City of Chicago|9320|0|0|9320|613118
90496|101|AFSCME Local 2217|150|11099|0|11249|613118
90495|101|AFSCME Local 1334|0|12712|0|12712|613118
88681|102|All Other Accounts|||||611626
93424|102|All Other Accounts|0|0|0|0|621989
90631|101|Nat'l Union of Hospital & Health Care||||329050|613325
90633|102|All Other Accounts|||||613325
90632|101|Nat'l Union of Hospital & Health Care||||230525|613325
93038|102|All Other Accounts|0|0|0|0|615618
87666|102|All Other Accounts|||||609180
84498|101|VARIOUS MEMBER DUES & INITIATION FEES||||3000|595734
84499|102|All Other Accounts|||||595734
87746|102|All Other Accounts|0|0|0|0|609378
89017|101|SEIU INTERNATIONAL SUBSIDY|2750|17250||45000|612201
89018|102|All Other Accounts|714|0||311110|612201
84817|102|All Other Accounts|11475|0|0|253746|597283
87827|102|All Other Accounts|6475|15481|2967|855007|609553
88217|102|All Other Accounts|0|0|0|0|610743
93220|102|All Other Accounts|||||619016
93102|102|All Other Accounts|0|0|0|0|617347
93019|102|All Other Accounts|0|0|0|0|615426
91574|102|All Other Accounts||||4583|614331
88683|102|All Other Accounts|0|0|0|116|611638
88893|102|All Other Accounts|||||611918
88670|102|All Other Accounts|0|0|0|0|611610
88680|102|All Other Accounts|||||611625
88123|101|None|0|0|0|0|610550
88124|102|All Other Accounts|||||610550
86108|102|All Other Accounts||||415577|599501
93230|102|All Other Accounts||||3818258|619288
93229|101|Lorain EA|21348|||93545|619288
93890|101|2 BROTHERS CONSTRUCTION|0|9214||9214|626545
93891|101|AFSCME|3513|0||343282|626545
93894|102|All Other Accounts||||6325|626545
93893|101|STATE CONTROLLER||||1719377|626545
93892|101|CUHW COUNTY||||234220|626545
93296|101|Metro Detroit AFL-CIO||117000||119798|620475
93317|102|All Other Accounts|1194|23||128935|620475
93316|101|Lapeer Regional Medical Center|||1053|0|620475
93315|101|Road Commission - Oakland County|||289|0|620475
93314|101|City of Taylor/Warren|||7061|0|620475
93313|101|AFSCME Local 64|||635|0|620475
93312|101|Genesys Regional Med Center||||9560|620475
93311|101|Washtenaw County||||14309|620475
93310|101|Stant Corp USA|2509|||7526|620475
93309|101|AFSCME Local 1640|61784|53080||195065|620475
93308|101|AFSCME Local 1603||||17280|620475
93307|101|University of Michigan||||54593|620475
93306|101|AFSCME Local 1496||15983||15983|620475
93305|101|Bd of Educ Warren Cons Schools||||6045|620475
93304|101|AFSCME Local 1250||||5650|620475
93303|101|HealthSource Saginaw||||5803|620475
93302|101|Gounty of Genesee||||11219|620475
93301|101|County of Macmb||||14732|620475
93300|101|AFSCME Local 345||||43977|620475
93299|101|AFSCME Local 207|2683|||4472|620475
93298|101|GTB Interiors|6600|21340||32340|620475
93297|101|AFSCME International|8315|43972||74342|620475
88986|102|All Other Accounts|0|0|0|0|612134
93069|101|Andrew Grant||||1200|616419
93078|101|Joan Silva||||145|616419
93082|102|All Other Accounts|||||616419
93081|101|Harleysville Insurance||||261608|616419
93080|101|NEARI PACE||||21667|616419
93079|101|John DeCubellils||||2|616419
93077|101|Elan 103||35264||35264|616419
93076|101|Elan||21851||21851|616419
93075|101|Denise Orton|496|||992|616419
93074|101|Barbara Vandervelde||||587|616419
93073|101|Robert Cole||||700|616419
93072|101|Polly Spenner||||2000|616419
93071|101|James B Dean||||2000|616419
93070|101|David Dilks||||1600|616419
86207|102|All Other Accounts|0|0|0|297949|601026
87392|102|All Other Accounts|||0||608293
84544|102|All Other Accounts|||||596363
86403|101|Albion College Bon Appetit F|3682|3425|0|7107|601216
