OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
79422|101|UNITED FEDERATION OF TEACHERS|4241660|0|0|9341013|573263
79421|101|TRANSPORTATION AIDES OF BUFFALO|19466|104542|0|130598|573263
79420|101|BANK STREET PROFESSIONAL EMPLOYEES|10524|38705|0|53366|573263
79419|101|UNIONDALE TEACHERS ASSOCIATION|36277|0|0|72749|573263
79418|101|OWEGO-APALACHIN EDUCATION ASSOCIATION|11346|22984|0|38301|573263
79417|101|WYANDANCH TEACHER AIDES|5621|13647|0|20552|573263
79416|101|WATERTOWN EDUCATION ASSOCIATION|17346|0|0|34524|573263
79415|101|WARWICK VALLEY TEACHERS ASSOCIATION|16765|0|0|33530|573263
79414|101|ROCKLAND MANAGEMENT|15764|0|0|27400|573263
79413|101|GENEVA TEACHERS ASSOCIATION|13087|0|0|26174|573263
79412|101|UNION OF MIDDLETOWN EMPLOYEES|14113|0|0|17641|573263
79411|101|MARYMOUNT UNITED STAFF EMPLOYEES|11636|0|0|15551|573263
79410|101|NORWICH EDUCATIONAL SUPPORT STAFF ASSOCIATION|10219|0|0|15412|573263
79409|101|TEACHERS ASSOCIATION OF SAG HARBOR|9652|0|0|19304|573263
79408|101|HAWTHORNE CEDAR KNOLLS FEDERATION OF TEACHERS|8643|0|0|11524|573263
79407|101|CENTER MORICHES TEACHERS ASSOCIATION|7516|0|0|15031|573263
79857|101|n/a|0|0|0|0|575079
79858|102|All Other Accounts|0|0|0|0|575079
81385|102|All Other Accounts|||||583698
81455|102|All Other Accounts|||||583880
77289|102|All Other Accounts|0|0|0|0|554856
83672|102|All Other Accounts|||||588187
78998|102|All Other Accounts||||1864406|562710
81209|101|2001 Restitution Receivable - Former Employee||2546||2546|583221
81210|102|All Other Accounts|0|0|0|0|583221
87111|101|NJ DOL, YTTW Grant monies, FY14-15|19899|||19899|606505
87115|102|All Other Accounts|||||606505
87114|101|Cleary & Josem (Legal) from I.U.|140165|||140165|606505
87113|101|Delinquent Members Dues|10000|22535||32535|606505
87112|101|HERE I.U., Reimbursements to L54|58170|||58170|606505
81855|102|All Other Accounts||||0|584351
80336|102|All Other Accounts|31094|31094|31094|31094|579957
83702|102|All Other Accounts|||||589567
80948|101|US POSTAL SERVICE UNION DUES|0|0|0|22839|582767
80949|102|All Other Accounts|||||582767
80293|102|All Other Accounts|0|0|0|0|579840
82812|102|All Other Accounts|0|0|0|0|586509
83100|102|All Other Accounts|0|0|0|0|587150
82595|102|All Other Accounts|0|0|0|0|585910
83667|102|All Other Accounts|0|0|0|0|588087
82667|102|All Other Accounts|0|0|0|0|586224
81902|102|All Other Accounts|0|0|0|0|584521
81901|101|0|0|0|0|0|584521
82308|102|All Other Accounts||||17485|585592
77630|101|NONE|0|0|0|0|557555
77631|102|All Other Accounts|0|0|0|0|557555
81232|102|All Other Accounts|||||583310
81231|101|N/A|0|0|0|0|583310
83053|102|All Other Accounts||7344||7344|587100
83040|102|All Other Accounts|||||587067
80774|102|All Other Accounts||||4962|582179
83337|101|None|0|0|0|0|587342
83338|102|All Other Accounts|||||587342
79920|102|All Other Accounts|||||575964
82866|102|All Other Accounts|0|0|0|0|586722
79891|102|All Other Accounts|0|0|0|0|575792
80376|102|All Other Accounts|||||580118
77652|101|TSP REIMBURSEMENT RECEIVABLE||||2430|557680
77653|102|All Other Accounts|||||557680
78773|102|All Other Accounts||||680|562473
81151|102|All Other Accounts|0|0|0|0|583162
83995|102|All Other Accounts|||||591054
83690|101|Sandra Laemmel, Pres. Fica on Auto Fringe||||37|589277
83691|102|All Other Accounts|||||589277
81228|102|All Other Accounts|0|0|0|0|583303
80007|102|All Other Accounts|0|0|0|0|577489
79987|102|All Other Accounts|||||577163
81920|102|All Other Accounts|||||584617
80189|102|All Other Accounts||||24819|578866
80238|102|All Other Accounts|0|0|0|0|579279
80670|102|All Other Accounts|||||581633
84171|102|All Other Accounts|||||592452
80532|101|0|0|0|0|0|581139
80533|102|All Other Accounts|||||581139
82596|102|All Other Accounts|||||585913
80752|102|All Other Accounts|0|0|0|0|582092
80636|102|All Other Accounts|||||581552
81919|102|All Other Accounts|||||584610
80622|102|All Other Accounts|||||581489
79984|102|All Other Accounts|0|0|0|0|577131
80367|102|All Other Accounts|0|0|0|0|580097
80339|101|National Association of Letter Carriers||||49560|579961
80340|102|All Other Accounts|||||579961
86689|102|All Other Accounts|||||602336
80681|102|All Other Accounts||||0|581651
81827|102|All Other Accounts|||||584314
80304|102|All Other Accounts|||||579871
86124|102|All Other Accounts|||||600015
83714|102|All Other Accounts|0|0|0|0|589945
81433|101|N/A|0|0|0|0|583839
81434|102|All Other Accounts|||||583839
81316|101|NATIONAL ASSOC, OF LETTER CARRIERS||||14633|583566
81317|102|All Other Accounts|||||583566
82985|102|All Other Accounts||939||939|586953
80586|102|All Other Accounts|||||581323
80566|101|NAT'L ASSOC. OF LETTER CARRIERS|0|0|0|21825|581234
80567|102|All Other Accounts|0|0|0|0|581234
80476|102|All Other Accounts|0|0|0|0|580847
81236|102|All Other Accounts|||||583321
79767|102|All Other Accounts|0|0|0|0|574256
81551|102|All Other Accounts|0|0|0|0|583981
80980|102|All Other Accounts|||||582874
82851|102|All Other Accounts|||||586656
83003|102|All Other Accounts|||0||587020
82691|101|APWU NATIONAL DUES||24203||24203|586237
82694|102|All Other Accounts|||||586237
82693|101|RONALD OCASIO||1360||1360|586237
82692|101|AMALIA LOPEZ||14280||14280|586237
82543|102|All Other Accounts|||||585779
78452|102|All Other Accounts|||||561819
78794|102|All Other Accounts|||||562483
78058|102|All Other Accounts|0|0|0|0|561128
78055|102|All Other Accounts|||0||561119
79059|102|All Other Accounts|0|0|0|0|562887
79040|101|N/A|0|0|0|0|562817
79041|102|All Other Accounts|||||562817
78161|102|All Other Accounts|||||561629
78021|101|NONE|0|0|0|0|560903
78022|102|All Other Accounts|0|0|0|0|560903
80326|102|All Other Accounts|||||579931
77813|102|All Other Accounts|||||559643
81235|102|All Other Accounts|1038|48|0|205009|583317
80518|102|All Other Accounts|0|0|0|0|581073
78453|101|none|0|0|0|0|561820
78454|102|All Other Accounts|0|0|0|0|561820
81324|101|NONE|0|0|0|0|583596
81325|102|All Other Accounts|0|0|0|0|583596
77853|101|NOT APPLICABLE|0|0|0|0|559789
77854|102|All Other Accounts|||||559789
79924|101|NATIONAL ASSN. OF LETTER CARRIERS||||9400|576184
79925|102|All Other Accounts|||||576184
81904|102|All Other Accounts|0|0|0|0|584531
84554|101|NATIONAL ASSOCIATION OF LETTER CARRIES|0|0|0|0|596534
84555|102|All Other Accounts|||||596534
81299|101|American Postal Workers Union|0|0|0|40468|583492
81300|102|All Other Accounts|0|0|0|0|583492
83771|101|NATIONAL MAIL HANDLERS|0|0|0|3354|590978
83772|102|All Other Accounts|0|0|0|0|590978
81233|102|All Other Accounts|0|0|0|22714|583314
81254|101|NATIONAL POSTAL MAIL HANDLERS UNION||||108705|583370
81255|102|All Other Accounts||||0|583370
83593|102|All Other Accounts|0|0|0|0|587513
93105|101|American Postal Workers Union, AFL-CIO||||44193|617416
93106|102|All Other Accounts|||||617416
83004|102|All Other Accounts|0|0|0|0|587024
82325|101|NONE|0|0|0|0|585619
82326|102|All Other Accounts|0|0|0|0|585619
82330|102|All Other Accounts|||||585633
82158|101|Nat'l Postal Mail Handlers Union||||57483|585065
82159|102|All Other Accounts|||||585065
83683|101|None|0|0|0|0|588602
83684|102|All Other Accounts|0|0|0|0|588602
81546|102|All Other Accounts|||||583962
84275|101|NONE|0|0||0|593576
84276|102|All Other Accounts|||||593576
80033|102|All Other Accounts|||||577791
80782|102|All Other Accounts|0|0|0|0|582237
84164|102|All Other Accounts|||||592423
79546|101|AMR Los Angels California|0|0|0|8233|573273
79511|101|Cranston RI PD|0|0|0|5374|573273
79545|101|IAEP Victorcille CA |0|0|0|5746|573273
79544|101|Antelope Valley AMR California|0|0|0|11450|573273
79543|101|AMR Ventura |0|0|0|5998|573273
79541|101|IAEP Minnesota |0|0|0|25454|573273
79540|101|Charlestown SC Vet Hosp|0|0|0|6600|573273
79539|101|VA Hosp Memphis TN|0|0|0|13651|573273
79538|101|Martinsburg WV VAMC|0|0|0|6259|573273
79537|101|Kecoughtan VA Hosp VA|0|0|0|8195|573273
79536|101|Coatesville PA VA Hosp|0|0|0|10433|573273
79535|101|VA Health Care Systems|0|0|0|9548|573273
79534|101|Office of Unified Communication|0|0|0|6978|573273
79533|101|Metropolitan Police Depaartment DC|0|0|0|10339|573273
79532|101|Empress Amb Service Yonkers NY|0|0|0|11881|573273
79531|101|New HavenCT IAEP 1-999|0|0|0|8941|573273
79530|101|Worcester City Employees|0|0|0|12887|573273
79529|101|Mass DOT - Bargaining Unit 6|0|0|0|11826|573273
79528|101|MA State Employees #6 1-308|0|0|0|40283|573273
79527|101|Hunter's Amb service Meriden CT|0|0|0|6800|573273
79526|101|State Employees Bargaining Unit 1|0|0|0|19891|573273
79525|101|State Employees Bargaining Unit 1|0|0|0|18060|573273
79524|101|State Employees Bargaining Unit 6|0|0|0|81553|573273
79523|101|State Employees Bargaining Unit 3|0|0|0|8769|573273
79522|101|State Employees Bargaining Unit 6|0|0|0|52748|573273
79521|101|Bridgeport CT Clerks|0|0|0|31206|573273
79520|101|MWRA Unit #3|0|0|0|13065|573273
79519|101|Newport R.I.U.W.|0|0|0|16342|573273
79518|101|Connecticut Judicial Marshalls|0|0|0|15211|573273
79517|101|Chattanooga Police|0|0|0|7757|573273
79516|101|Atlanta GA PD|0|0|0|25102|573273
79515|101|Pueblo CO PD|0|0|0|17732|573273
79514|101|BU Security Association|0|0|0|5696|573273
79513|101|Boise ID PD|0|0|0|10183|573273
79512|101|Springfield MA PD|0|0|0|19823|573273
79542|101|NAGE / SEIU 7-551|0|0|0|26888|573273
79548|102|All Other Accounts|0|0|0|323470|573273
79547|101|EDP Enterprises Inc.|0|0|0|24423|573273
81509|101|AFGE LOCAL 2978|11117|||11117|583923
81480|101|AFGE LOCAL 0032|12706|||12706|583923
81508|101|AFGE LOCAL 2921|51079|||51079|583923
81507|101|AFGE LOCAL 2725|19658|||19658|583923
81506|101|AFGE LOCAL 2614|15019|7656||22675|583923
81505|101|AFGE LOCAL 2324|39065|||39065|583923
81504|101|AFGE LOCAL 2302|8418|||8418|583923
81503|101|AFGE LOCAL 2298|5249|||5249|583923
81502|101|AFGE LOCAL 2222||||30000|583923
81501|101|AFGE LOCAL 2024|5808|||5808|583923
81500|101|AFGE LOCAL 2022|17204|||17204|583923
81499|101|AFGE LOCAL 2010|21610|||21610|583923
81498|101|AFGE LOCAL 1922|9897|||9897|583923
81497|101|AFGE LOCAL 1920||||10000|583923
81496|101|AFGE LOCAL 1904|9005|||9005|583923
81495|101|AFGE LOCAL 1802|5303|||5303|583923
81494|101|AFGE LOCAL 1778|5291|||5291|583923
81493|101|AFGE LOCAL 1501|8260|||8260|583923
81492|101|AFGE LOCAL 1395|30383|||30383|583923
81491|101|AFGE LOCAL 1367|13259|||13259|583923
81490|101|AFGE LOCAL 1260||||8000|583923
81489|101|AFGE LOCAL 1156|11047|||11047|583923
81488|101|AFGE LOCAL 1120||||5000|583923
81487|101|AFGE LOCAL 1044||||5000|583923
81486|101|AFGE LOCAL 1000|8293|||8293|583923
81485|101|AFGE LOCAL 0778||||5000|583923
81484|101|AFGE LOCAL 0556||||10800|583923
81483|101|AFGE LOCAL 0449||||8000|583923
81482|101|AFGE LOCAL 0383|20131|||20131|583923
81481|101|AFGE LOCAL 0063|5719|||5719|583923
81517|102|All Other Accounts||||4931532|583923
81516|101|ANN ROBINSON||||6000|583923
81515|101|STACY BODTMANN||||10000|583923
81514|101|AFGE COUNCIL 252|2975|4012||6987|583923
81513|101|AFGE COUNCIL 053|69582|||69582|583923
81512|101|AFGE LOCAL 4041|10793|||10793|583923
81511|101|AFGE LOCAL 3444|2607|2634||5241|583923
81510|101|AFGE LOCAL 3097|1047|6229||7276|583923
79722|102|All Other Accounts||||976024|574150
83675|102|All Other Accounts|||||588284
78748|102|All Other Accounts|||||562433
77906|102|All Other Accounts|||0||560574
81397|102|All Other Accounts|0|0|0|0|583745
77822|102|All Other Accounts||||3919|559690
78624|101|NA|0|0|0|0|562256
78625|102|All Other Accounts|||||562256
81310|102|All Other Accounts|||||583529
81910|101|N/A|0|0|0|0|584577
81911|102|All Other Accounts|0|0|0|0|584577
80018|102|All Other Accounts|||0||577643
83664|102|All Other Accounts|0|0|0|0|587953
82729|102|All Other Accounts|0|0|0|0|586378
80080|102|All Other Accounts|0|0|0|0|578195
83708|102|All Other Accounts||||0|589813
81678|102|All Other Accounts|||||584186
82940|102|All Other Accounts|||||586893
82995|102|All Other Accounts|||||586983
80674|102|All Other Accounts|||||581642
93373|102|All Other Accounts|0|0|0|0|621484
84034|102|All Other Accounts|||||591360
82974|102|All Other Accounts|0|0|0|0|586946
80325|102|All Other Accounts|||||579920
81427|102|All Other Accounts|0|0|0|0|583802
83767|101|n/a||||0|590965
83768|102|All Other Accounts|||||590965
82594|102|All Other Accounts|||0||585909
79285|102|All Other Accounts|||||572344
81976|102|All Other Accounts|0|0|0|0|584828
84002|101|NONE||||0|591121
84003|102|All Other Accounts|||||591121
83101|102|All Other Accounts|||||587154
81420|102|All Other Accounts|||||583797
80372|101|National AFGE||||11927|580114
80373|102|All Other Accounts||||0|580114
80789|101|N/A|0|0|0|0|582292
80801|102|All Other Accounts|0|0|0|0|582292
80800|101|N/A|0|0|0|0|582292
80799|101|N/A|0|0|0|0|582292
80798|101|N/A|0|0|0|0|582292
80797|101|N/A|0|0|0|0|582292
80796|101|N/A|0|0|0|0|582292
80795|101|N/A|0|0|0|0|582292
80794|101|N/A|0|0|0|0|582292
80793|101|N/A|0|0|0|0|582292
80792|101|N/A|0|0|0|0|582292
80791|101|N/A|0|0|0|0|582292
80790|101|N/A|0|0|0|0|582292
82144|101|AFGE||||5182|585013
82145|102|All Other Accounts|||||585013
77535|102|All Other Accounts|||||557032
83603|102|All Other Accounts|||||587533
82926|101|SOCIAL SECURITY ADMINISTRATION|0|0|0|21798|586836
82927|102|All Other Accounts|||||586836
81246|102|All Other Accounts|||||583338
79389|102|All Other Accounts||||4335|573216
81548|102|All Other Accounts|0|0|0|0|583975
81013|102|All Other Accounts|0|0|0|0|582946
82232|101|n/a|0|0|0|0|585367
82233|102|All Other Accounts|||||585367
79608|102|All Other Accounts|0|0|0|0|573643
80052|102|All Other Accounts|0|0|0|0|577936
81181|102|All Other Accounts|||||583179
81225|102|All Other Accounts||||25731|583288
78868|102|All Other Accounts||||23630|562560
84041|102|All Other Accounts|||||591447
83996|102|All Other Accounts|0|0|0|0|591088
79714|102|All Other Accounts|||||574125
82285|102|All Other Accounts|0|0|0|119505|585525
82868|101|VARIOUS CONTRIBUTING EMPLOYERS|0|0|0|60576|586729
82869|102|All Other Accounts|||||586729
83641|102|All Other Accounts||||20596|587822
78752|102|All Other Accounts|||||562440
83077|101|2014 Dues||||101584|587126
83078|102|All Other Accounts|||||587126
81001|102|All Other Accounts||||119218|582912
79572|102|All Other Accounts|0|0|0|0|573392
78048|102|All Other Accounts|0|0|0|0|561042
82620|102|All Other Accounts|||||586039
79622|102|All Other Accounts|||||573724
80387|102|All Other Accounts|||0||580233
83048|101|National Office||||6886|587097
83049|102|All Other Accounts|||||587097
79867|102|All Other Accounts|0|0|0|0|575154
80520|102|All Other Accounts||||0|581077
84781|101|NONE|0|0|0|0|597082
84782|102|All Other Accounts|0|0|0|0|597082
80903|101|MEMBERS DUES RECEIVABLE||||9403|582648
80904|102|All Other Accounts|||||582648
82619|102|All Other Accounts||||1659|586036
80605|102|All Other Accounts||||11332|581421
77920|102|All Other Accounts|||||560705
82331|102|All Other Accounts|0|0|0|0|585637
81213|102|All Other Accounts|||||583232
82857|101|NATIONAL MAIL HANDLERS UNION|0|0|0|2332|586685
82858|102|All Other Accounts|||||586685
78027|102|All Other Accounts|0|0|0|10351998|560950
83716|102|All Other Accounts||||108553|589997
80689|102|All Other Accounts|||||581695
83257|101|APWU||||24246|587245
83258|102|All Other Accounts|||||587245
84988|102|All Other Accounts|0|0|0|0|598063
82703|102|All Other Accounts||||13541|586260
82252|102|All Other Accounts|||||585444
82990|101|Total from all accounts receivable||||87500|586965
82991|102|All Other Accounts||||0|586965
80600|102|All Other Accounts|||||581358
83090|102|All Other Accounts|||||587140
97122|101|Capital Reporting||||4396|628345
97123|102|All Other Accounts|0|0|0|0|628345
79604|101|CWA NATIONAL||||4526|573602
79605|102|All Other Accounts|||||573602
83627|102|All Other Accounts|||||587595
83661|102|All Other Accounts|||||587940
77684|102|All Other Accounts||||15355|557818
84050|102|All Other Accounts||||783172|591501
80246|102|All Other Accounts|0|0|0|0|579346
85127|102|All Other Accounts|0|0|0|0|598370
84192|101|BRB Container Servic||||100|592890
84195|102|All Other Accounts|||||592890
84194|101|Tour One Bus||||200|592890
84193|101|Hilton-Galveston||||1038|592890
81390|102|All Other Accounts|0|0|0|780687|583712
80730|102|All Other Accounts||||406836|581992
80673|102|All Other Accounts|0|0|0|0|581641
78150|102|All Other Accounts||||1992|561541
83646|102|All Other Accounts|0|0|0|0|587892
81027|102|All Other Accounts|||||583002
81442|102|All Other Accounts|0|0|0|0|583859
81441|101|National America Postal Workers Union|0|0|0|38330|583859
78769|101|Member Dues Receivable||||31348|562469
78770|102|All Other Accounts|||||562469
82704|102|All Other Accounts|0|0|0|0|586261
83275|102|All Other Accounts|||||587267
83220|101|Here International Union|0|28780|0|28780|587191
83224|102|All Other Accounts|1394|219637|0|232140|587191
83223|101|SF Labor Council PAC|0|32523|0|32523|587191
83222|101|Unite Here-Local 19|0|9222|0|16406|587191
83221|101|SF Culinary Trust Fund|0|9150|0|9150|587191
80330|102|All Other Accounts||||0|579947
81845|101|Santa Monica-Malibu USD||||33095|584332
81835|101|Compton USD||||6160|584332
81844|101|Pleasant Valley School District||||108|584332
81843|101|Options||||3661|584332
81842|101|Montague Charter School||||1708|584332
81841|101|Mexican American Opportunity Foundation||||3842|584332
81840|101|Lynwood USD||||16719|584332
81839|101|Los Angeles Unified School District||||285368|584332
81838|101|Los Angeles Community College District||||13275|584332
81837|101|LACOE||||44172|584332
81836|101|Hacienda La Puente||||3408|584332
81850|102|All Other Accounts|||||584332
81849|101|Ventura County CCD||||24|584332
81848|101|Torrance Unified School District||||9347|584332
81847|101|The Accelerated School||||2064|584332
81846|101|SEIU-Local 99||||461|584332
81803|102|All Other Accounts||||186698|584288
77354|102|All Other Accounts|||||555363
81888|102|All Other Accounts|||||584449
81887|101|Adjunct Dues Receivable|0|0|0|1594|584449
83236|102|All Other Accounts||||1075911|587215
81266|101|Sheraton Clayton|2200|||6600|583406
81265|101|Crown Plaza Downtown||||6000|583406
81267|102|All Other Accounts|1154|||3724|583406
81770|102|All Other Accounts|||0||584245
80784|102|All Other Accounts|||||582246
80000|102|All Other Accounts|||||577419
80493|102|All Other Accounts||||146937|580934
82776|101|New Haven Classified Employees|22287|||22287|586449
82778|102|All Other Accounts||||59340|586449
82777|101|Connecticut Municipals|461138|||461138|586449
81886|102|All Other Accounts|||||584446
81623|102|All Other Accounts|27966|11716||55112|584092
83269|102|All Other Accounts||||2481|587257
78155|102|All Other Accounts||||687710|561573
82333|102|All Other Accounts|||||585640
77936|101|Hospital San Cristobal||||2180|560714
77926|101|Ashford Presbiterian Community Hospital||||4590|560714
77935|101|Hospital San Carlos de Boromeo||||3034|560714
77934|101|Hospital Perea||||1597|560714
77933|101|Hospital Metropolitano Dr. Susoni, Inc.||||2490|560714
77932|101|Hospital Metropolitano||||1566|560714
77931|101|Hospital Episcopal San Lucas Guayama||||4600|560714
77930|101|Hospital Damas||||11965|560714
77929|101|Fresenius Medical Care||||2360|560714
77928|101|Cooperativa de Farmacia Santa Teresita||||120|560714
77927|101|Concilio de Salud Integral de Loiza||||1887|560714
77943|102|All Other Accounts||2481||2481|560714
77942|101|Centro Cuido de Ninos Manos de Angel||64814||64814|560714
77941|101|Arte Impresos||18825||18825|560714
77940|101|Southern Anesthesia Associattes||||140|560714
77939|101|Sociedad Española de Auxilio Mutuo y Beneficiencia||||10|560714
77938|101|Profesional Anesthesia Providers, PSC||||140|560714
77937|101|HPM Foundation||||447|560714
81882|102|All Other Accounts|||||584427
81881|101|South State Bank - Contingency Fund|||30122|30122|584427
79215|101|AFT|8830|0|0|8830|563475
79216|102|All Other Accounts|0|0|0|519321|563475
82697|102|All Other Accounts|||||586242
80661|101|CHAIRMAN OF RECREATION COMMITTEE|0|5520|0|5520|581620
80662|102|All Other Accounts|0|0|0|0|581620
77746|102|All Other Accounts|0|0|0|0|557898
82201|102|All Other Accounts||||98852|585271
82710|101|HECTOR QUIÑONES||3749|0|3749|586293
82711|102|All Other Accounts|||||586293
80812|102|All Other Accounts|||||582341
79849|101|Dues Receivable|0|0|0|13043|574892
79850|102|All Other Accounts|||||574892
86865|102|All Other Accounts|||||604909
80005|102|All Other Accounts|||||577487
81170|101|UIC GEO|1305|9055|0|31307|583174
81176|102|All Other Accounts|15772|21480|0|3144136|583174
81175|101|GRADUATE EMPLOYEE ORGANIZATION|0|9399|0|36442|583174
81174|101|ACADEMIC PROFESSIONAL LEADERSHIP|2406|7089|0|14178|583174
81173|101|PEORIA FEDERATION OF SUPP STAFF|6787|0|0|20689|583174
81172|101|LINCOLN LAND FACULTY ASSOC.|4248|4176|0|16390|583174
81171|101|E. ST. LOUIS FEDERATION OF TEACHERS|0|5913|0|26364|583174
81431|101|N/A|0|0|0|0|583819
81432|102|All Other Accounts|||0||583819
79292|101|Check off dues receivable (PSE&G Co.)|0|0|0|71898|572453
79293|102|All Other Accounts|||||572453
78495|102|All Other Accounts||||28229|561931
80987|101|State of IL (CMS)-Upward Mobility Grant|9729|19459|0|29188|582891
80992|102|All Other Accounts||||62026|582891
80991|101|AFSCME Local 2452|1415|4395|0|5810|582891
80990|101|AFSCME Local 2217|387|8229|0|8616|582891
80989|101|AFSCME Local 1334|0|14642|0|14642|582891
80988|101|AFSCME Local 1028|10500|25800|0|36300|582891
80499|102|All Other Accounts|||||580968
80332|102|All Other Accounts|0|0|0|0|579950
82915|102|All Other Accounts|||||586801
77816|101|VARIOUS MEMBER DUES & INITIATION FEES||||3000|559652
77817|102|All Other Accounts|||||559652
82871|102|All Other Accounts|0|0|0|0|586746
81790|101|SEIU INTERNATIONAL SUBSIDY|61907|||76444|584282
81791|102|All Other Accounts|2324|||203871|584282
78762|102|All Other Accounts|0|0|0|142028|562454
80623|102|All Other Accounts|3157|19906|3169|861971|581492
80985|102|All Other Accounts|0|0|0|0|582884
82709|102|All Other Accounts|||||586292
83668|101|National Postal Mail Handlers||||38000|588105
83669|102|All Other Accounts|||||588105
83308|102|All Other Accounts|0|0|0|0|587300
83263|102|All Other Accounts|||||587250
82873|101|AFT CONNECTICUT||||6417|586750
82874|102|All Other Accounts|||||586750
81294|102|All Other Accounts|0|0|0|0|583467
80379|101|none|0|0|0|0|580154
80380|102|All Other Accounts|||0||580154
84405|101|Dues receivable||||58387|595035
84406|102|All Other Accounts|||||595035
79307|102|All Other Accounts||||309620|572642
79391|101|Eastern Gateway Com EA|23850|0|0|35602|573218
79400|102|All Other Accounts||||3704301|573218
79399|101|Waren Sec. Assn|4587|0|0|11241|573218
79398|101|Stark Area Voc Ed.|3713|0|0|18273|573218
79397|101|Sodexo School Services|4541|0|0|15032|573218
79396|101|Mogadore EA|41|0|0|11216|573218
79395|101|Hocking Tech SSP|3512|0|0|10035|573218
79394|101|Carey EA|1|0|0|16533|573218
79393|101|Ashtabula JVSD TA|35|0|0|13715|573218
79392|101|West Muskingum Support Assn|5918|0|0|9852|573218
82388|101|CALIFORNIA STATE CONTROLLER|0|0|0|1602851|585716
82390|102|All Other Accounts|0|0|0|0|585716
82389|101|AFSCME|0|0|0|254213|585716
82087|101|Veolia Support Services North America LLC|||964|0|584952
82058|101|Metro Detroit AFL-CIO||122000||128000|584952
82086|101|Southern Clinton County Municipal Utilities Auth|||219|0|584952
82085|101|AFSCME Local 666|||329|222|584952
82084|101|Wayne County Youth Home|||263|2930|584952
