OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
126542|101|GRADE @ Finger Lakes Community College|3586|2391|0|7172|737960
126489|101|Amherst Education Association|34182|0|0|51754|737960
126507|101|Dutchess County BOCES Faculty Association|42323|112854|0|169285|737960
126506|101|Chatham Central Non-Teaching|6293|17250|0|25641|737960
126505|101|Hamilton Fulton Montgomery BOCES Teachers Assoc.|24389|0|0|36583|737960
126504|101|Broome Boces Support Service|8010|0|0|16916|737960
126503|101|Troy Teachers Association|27954|0|0|55541|737960
126501|101|Fort Edward Teachers Association|9379|0|0|12505|737960
126500|101|Bethlehem Central United Employees|29447|14696|0|58815|737960
126499|101|Copenhagen Teachers Association|9407|0|0|12543|737960
126498|101|Beekmantown Teachers Association|12685|0|0|25369|737960
126497|101|New Hartford Teachers Association|57041|0|0|67988|737960
126496|101|East Irondequoit Transportation|5876|0|0|8600|737960
126495|101|Churchville-Chili Professional Association|8390|0|0|11187|737960
126494|101|The Resource Center United Employees|43825|72265|0|130707|737960
126493|101|Randolph Academy UFSD Professional Assn|10298|15999|0|28934|737960
126492|101|Clymer Education Support Personnel|3564|7127|0|11879|737960
126491|101|Campbell-Savona Teachers Association|20955|0|0|26194|737960
126490|101|Pioneer Auxiliary Association|13865|25530|0|41971|737960
126502|101|Shenendehowa Teachers Association|45999|0|0|92059|737960
126508|101|Fallsburg School Related Professional Assn|5561|7171|0|14545|737960
126541|101|TC3 Adjunct Association|3381|6520|0|10942|737960
126540|101|Herkimer Community College Faculty Association|14084|4695|0|23474|737960
126539|101|Westchester Community College Federation of Tchrs|111925|21868|0|156731|737960
126538|101|Rockland Community College Adjunct Faculty Assoc.|6472|4155|0|12783|737960
126537|101|UNION OF ADJ FACULTY AND TUTORS AT MANHATTANVILLE|6581|4403|0|13177|737960
126536|101|Manhattan School of Music|3267|26073|0|30429|737960
126535|101|Trocaire Faculty Association|6995|0|0|9326|737960
126534|101|St. Francis Adjunct Faculty Union|6848|4565|0|13696|737960
126533|101|Marymount United Staff Employees|7356|0|0|9992|737960
126532|101|Bank Street Professional Employees|11598|34145|0|46358|737960
126531|101|United Clerical, Adminstrative, Technical Staff|148666|0|0|131406|737960
126530|101|Professional Admin Association of LIU|3128|15135|0|19306|737960
126529|101|Long Island United Faculty Federation|36459|0|0|48613|737960
126528|101|United Federation of College Teachers|35680|37327|0|84901|737960
126527|101|Lexington School for the Deaf|6092|0|0|12183|737960
126526|101|Shoreham-Wading River Teachers Association|12274|0|0|24180|737960
126525|101|Teachers Assn of Sag Harbor|11634|0|0|23228|737960
126524|101|Center Moriches Teachers Association|8313|0|0|16626|737960
126523|101|Central Islip Teachers Association|104632|34571|0|174142|737960
126522|101|Wyandanch Teaching Assistants' and Teacher Aides|7989|10752|0|21404|737960
126521|101|North Babylon Teachers Organization|29798|0|0|59534|737960
126520|101|Babylon Teachers Association|20128|0|0|30193|737960
126519|101|Henry Viscardi School Faculty Association|7618|0|0|14162|737960
126518|101|Great Neck Teachers Association|61268|0|0|122658|737960
126517|101|United Educators Standing Together|27895|0|0|30330|737960
126516|101|Lawrence Education Secretaries Association|4598|1533|0|7663|737960
126515|101|Roosevelt Child Academy|9271|0|0|13875|737960
126514|101|MUSICIANS UNITED - STRENGTH IN COMMUNITY|1768|21445|0|23802|737960
126513|101|Westchester School for Special Children Teachers A|9849|3283|0|15802|737960
126512|101|Hawthorne - Cedar Knolls Paraprofessional|4380|4258|0|10098|737960
126511|101|Valley Central Nutritional Staff Association|1763|5586|0|7937|737960
126510|101|East Ramapo Association Educational Secretaries|10035|11006|0|24336|737960
126509|101|Ulster County BOCES Organization|19198|0|0|28797|737960
126554|102|All Other Accounts|1420857|3839967|0|16297688|737960
126553|101|NYSUT Education and Learning Trust|0|2549450|0|2549450|737960
126552|101|MetLife Auto and Home|7673|29835|0|37508|737960
126551|101|Great Neck Teachers Association|9746|0|0|9746|737960
126550|101|Nationwide Insurance|10570|10887|0|21457|737960
126549|101|Leeds Brown Law PC|0|6205|0|6205|737960
126548|101|Empire Vision Centers|0|10673|0|10673|737960
126547|101|City MD - Corporate Office|0|6707|0|6707|737960
126546|101|Citizen's Bank|4007|11422|0|15429|737960
126545|101|Bank of America Home Loans|1633|8363|0|9996|737960
126544|101|United Educators of Astor|7049|9159|0|18558|737960
126543|101|United Staff Association of NYU|0|627297|0|627297|737960
126751|102|All Other Accounts|||||738729
125416|102|All Other Accounts|0|0|0|866621|736136
124146|102|All Other Accounts|||||729768
124203|101|NONE|0|0|0|0|730163
124204|102|All Other Accounts|0|0|0|0|730163
125293|102|All Other Accounts|0|0|0|4560|735930
125346|102|All Other Accounts|||||735973
124863|102|All Other Accounts|||||734685
126955|102|All Other Accounts|||||739687
125708|102|All Other Accounts||||244214|736178
125380|102|All Other Accounts|||||736053
125230|102|All Other Accounts|0|0|0|0|735816
125133|102|All Other Accounts|0|0|0|0|735637
125146|101|N/A|0|0|0|0|735683
125147|102|All Other Accounts|||||735683
125239|102|All Other Accounts|0|0|0|0|735838
125017|102|All Other Accounts|0|0|0|0|735345
125141|102|All Other Accounts|||||735672
125101|102|All Other Accounts|||||735546
124917|102|All Other Accounts|0|0|0|78445|734908
124986|102|All Other Accounts|0|0|0|0|735148
125395|102|All Other Accounts|0|0|0|0|736071
124811|102|All Other Accounts|||||734452
124727|102|All Other Accounts|||||733974
124693|101|none|0|0|0|0|733794
124694|102|All Other Accounts|0|0|0|0|733794
124552|102|All Other Accounts|||||732220
126095|102|All Other Accounts|0|0|0|0|736632
126459|101|CONNECTICUTJUDICIALMARSHALLS||||11421|737933
126445|101|STATEEMPLOYEESBARGUNIT6||||267333|737933
126458|101|VA MED CTR HONOLULU||||11782|737933
126457|101|GRANBY CT||||12633|737933
126456|101|MWRA UNIT 3||||12701|737933
126455|101|STATEEMPLOYEESBARGUNIT3||||17460|737933
126454|101|WOONSOCKET RI||||18896|737933
126453|101|SPRINGFIELD MA PD||||22556|737933
126452|101|ATLANTAGAPD||||22748|737933
126451|101|MASSDOT-BARGUNIT6||||23269|737933
126450|101|IAEP MINNESOTA||||27774|737933
126449|101|MAASSOCOFCOURTOFFICERS1-458||||31770|737933
126448|101|PROBATIONOFFICERS||||32084|737933
126447|101|PARAMEDICS PLUS EMTS ALAMEDA CTY||||45990|737933
126446|101|MA STATE EMPLOYEES BARG UNIT 1||||77994|737933
126475|102|All Other Accounts||||196183|737933
126474|101|LOCAL R3-007||||5342|737933
126473|101|VA MED CTR CHARLESTONSCNP||||5412|737933
126472|101|VA MED CTR MARTINSBURY WV||||5607|737933
126471|101|VA MED CTR PERRY POINT MD||||5632|737933
126470|101|EMPRESS AMBULANCE SERVICE||||5662|737933
126469|101|CHATTANOOGAPOLICE||||6623|737933
126468|101|BOSTON MUNINCIPAL POLICE||||6688|737933
126467|101|ASSISTANTCHIEFPROBATION||||6758|737933
126466|101|COATESVILLEPAVAHOSP||||6776|737933
126465|101|ATLANTAGACITYEMPLOYEESPACE||||6864|737933
126464|101|BRIDGEPORTCTCLERKS||||7791|737933
126463|101|NAGE FEDERAL LOCAL 3-005||||8033|737933
126462|101|VAHOSPITALHAMPTON VA||||8800|737933
126461|101|WORCESTERCITYEMPLOYEES||||8891|737933
126460|101|VAHOSPMEMPHISTN||||9020|737933
126781|102|All Other Accounts||||2046202|738823
124622|102|All Other Accounts|0|0|0|3919|732776
126476|101|n/a|0|0|0|0|737934
126477|102|All Other Accounts|0|0|0|0|737934
126936|102|All Other Accounts|||||739399
124875|102|All Other Accounts|||||734703
124230|102|All Other Accounts|||||730296
126348|101|AFGE||||39970|737758
126349|102|All Other Accounts|||||737758
126336|102|All Other Accounts|0|0|0|0|737661
124206|102|All Other Accounts|0|0|0|1695|730172
126441|102|All Other Accounts||||8631|737921
125083|102|All Other Accounts|||||735488
126678|102|All Other Accounts|0|0|0|0|738435
124738|102|All Other Accounts||||13182|733996
125362|102|All Other Accounts|||||736000
125288|102|All Other Accounts|||||735921
126656|102|All Other Accounts|0|0|0|0|738306
125426|102|All Other Accounts|0|0|0|0|736144
125113|102|All Other Accounts|0|0|0|0|735581
126148|102|All Other Accounts|||||736693
124787|102|All Other Accounts|||||734227
125035|102|All Other Accounts|0|0|0|14530112|735394
126652|101|DFW SHERATON HOTEL||||3191|738300
126654|102|All Other Accounts|||||738300
126653|101|INTERNAL REVENUE SERVICE ||||250|738300
126052|102|All Other Accounts||||2682873|736547
126084|101|DUES RECEIVABLE FROM AFL-CIO COLLECTIONS||||9138|736622
126085|102|All Other Accounts|||||736622
125022|102|All Other Accounts|||||735353
126379|101|Due from Health and Welfare||0||426|737846
126383|102|All Other Accounts|||||737846
126382|101|Due from Nacst||||1533|737846
126381|101|Accrued Interest||||571|737846
126380|101|Due from Holy Cross High School||||463|737846
125399|102|All Other Accounts||||31243|736078
126251|101|Hospital Disability Fund||||188760|737222
126252|102|All Other Accounts|||||737222
126720|102|All Other Accounts|||||738620
124717|101|Concilio Educacion Contibua Funcional Inc.||21079||21079|733929
124704|101|Ashford Presbiterian Community Hospitas||||3390|733929
124716|101|Southern Anesthesia Associates||||180|733929
124715|101|Sociedad ESpaola de Auxilio Mutuo y Beneficiecia||||10900|733929
124714|101|Profesional Anesthesia Providers, PSC||||120|733929
124713|101|HPM Foundation, Inc.||||960|733929
124712|101|Hospital San Cristobar||||5180|733929
124711|101|Hospital San Carlos de Borromeo||||2392|733929
124710|101|Hospital Metropolitano Dr. Susoni, Inc.||||2220|733929
124709|101|Hospital Metropolitano||||1052|733929
124708|101|Hospital de la Concepcion||||11142|733929
124707|101|FREsenius Medical Care - Naranjito||||415|733929
124706|101|Fresenius Medical Care||||1848|733929
124705|101|Concilio de Salud Integral de Loiza||||1260|733929
124719|102|All Other Accounts|||||733929
124718|101|ESCAPE||||1080|733929
125824|102|All Other Accounts||||641211|736348
125356|102|All Other Accounts|||||735981
124396|101|American Airlines Payloss||||11132|731533
124400|102|All Other Accounts|||||731533
124399|101|Officer Vargas||||3453|731533
124398|101|Officer Dunaway||||3728|731533
124397|101|American Stock Transfer & Trust Co. LLC.||||38374|731533
126362|101|Accumulated Annual Leave Due From FEA||||11626|737823
126365|102|All Other Accounts|||||737823
126364|101| Miscellaneous Receivables ||||16395|737823
126363|101|Dues Receivable||||95747|737823
126161|102|All Other Accounts|||||736722
126938|101|NA|0|0|0|0|739486
126945|102|All Other Accounts|0|0|0|0|739486
126944|101|NA|0|0|0|0|739486
126943|101|NA|0|0|0|0|739486
126942|101|NA|0|0|0|0|739486
126941|101|NA|0|0|0|0|739486
126940|101|NA|0|0|0|0|739486
126939|101|NA|0|0|0|0|739486
126271|102|All Other Accounts|||||737362
124809|102|All Other Accounts|||||734428
124585|101|VARIOUS MEMBER DUES & INITIATION FEES||||3000|732416
124586|102|All Other Accounts|||||732416
123905|102|All Other Accounts|||||728661
124911|102|All Other Accounts|0|0|0|208299|734890
126931|102|All Other Accounts|||||739190
124210|102|All Other Accounts|||||730196
126023|101|Local 111||||12000|736505
126024|102|All Other Accounts||||240345|736505
126435|101|ASHTABULA JVSD TA|5165|0|0|18765|737920
126440|102|All Other Accounts||||4684645|737920
126439|101|WILMINGTON EA|12819|0|0|51274|737920
126438|101|OAKWOOD TA|24393|0|0|48896|737920
126437|101|GREEN CTY CC CLSFD EA|337|0|0|2241|737920
126436|101|DUBLIN SUPPORT ASSOC|877|0|0|15026|737920
125767|102|All Other Accounts|0|0|0|0|736255
126666|101|Denise Orton|0|0|0|244|738398
126665|101|Barbara Vandervelde|0|0|0|293|738398
126671|102|All Other Accounts|||||738398
126670|101|Graduate Assistants United|16107|49963|0|79876|738398
126669|101|Robert Joy|599|400|0|1598|738398
126668|101|NEARI PACE|8125|127291|0|143541|738398
126667|101|Joan Silva|0|0|0|44|738398
126396|102|All Other Accounts|0|0|0|204278|737892
125801|102|All Other Accounts|||||736335
125957|102|All Other Accounts|||||736439
126594|101|Lansing CC Part-Time O|852|4261|2557|5114|737980
126564|101|Lansing P|0|43382|21691|43382|737980
126593|101|Baker College E|0|5202|2601|5202|737980
126592|101|Mackinaw City CFMOPT|0|5284|2642|5284|737980
126591|101|Southwestern Michigan College E|2623|2707|2665|5330|737980
126590|101|Vicksburg CFMOT|0|5455|2727|5455|737980
126589|101|Lake Superior St Univ CFGMO|2522|3423|3002|6004|737980
126588|101|Washtenaw CC OP|4375|1681|3028|6056|737980
126587|101|Lake Michigan College M|619|6174|3397|6793|737980
126586|101|Univ Of Detroit/Mercy O|1988|5122|3555|7110|737980
126585|101|First Student T|0|7372|3686|7372|737980
126584|101|Glen Oaks CC E|1946|5502|3724|7448|737980
126583|101|Grand Rapids T|3148|2695|3761|7523|737980
126582|101|West Bloomfield Durham T|0|8804|4402|8804|737980
126581|101|Reed City OP|0|8908|4454|8908|737980
126580|101|Beecher CGMT|0|9171|4586|9171|737980
126579|101|Schoolcraft College O|911|9623|5267|10534|737980
126578|101|Berkley O|1128|10068|5598|11196|737980
126577|101|Three Rivers CMOT|0|11485|5743|11485|737980
126576|101|Southwest Head Start CFPT|4524|8171|6347|12694|737980
126575|101|Albion College Metz Culinary F|1436|11841|6638|13276|737980
126574|101|Oakland University O|0|13937|6969|13937|737980
126573|101|Lake Michigan CC E|4977|9775|7376|14752|737980
126572|101|Caseville CFMOPT|0|19236|9618|19236|737980
126571|101|Oak Park P|1903|18624|10264|20527|737980
126570|101|Houghton-Portage Twp E|0|20636|10318|20636|737980
126569|101|Allegan Isd E/ESP|0|21765|10882|21765|737980
126568|101|Fitzgerald E|12236|11808|12022|24044|737980
126567|101|Mott CC Prof Tech O|5182|20092|12637|25274|737980
126566|101|Muskegon City E|0|38272|19136|38272|737980
126565|101|Mott CC E|14148|25552|19850|39699|737980
126625|102|All Other Accounts|6622|12650285|11567467|837260|737980
126624|101|Cousineau Shaye M|0|5048|5048|5048|737980
126623|101|Voss James A|0|5070|5070|5070|737980
126622|101|Baldwin Angela M|0|5095|5095|5095|737980
126621|101|Wilkins Timario|0|5123|5123|5123|737980
126620|101|Boyce Stephen C|0|5157|5157|5157|737980
126619|101|Utter Melissa Ac|0|5203|5203|5203|737980
126618|101|Lopez Karen R|0|5212|5212|5212|737980
126617|101|Boone-Robinson Relena D|0|5222|5222|5222|737980
126616|101|Brock Shelly R|0|5232|5232|5232|737980
126615|101|Niederstadt Nichols Jennifer D|0|5239|5239|5239|737980
126614|101|Jender Laura E|0|5376|5376|5376|737980
126613|101|Mendoza Dora Elia|0|5437|5437|5437|737980
126612|101|Provoast Jessica J|0|5749|5749|5749|737980
126611|101|Catherine Kotlarek|0|5030|5030|5030|737980
126610|101|Victoria Gothard|0|5163|5163|5163|737980
126609|101|Brendan Hatt|0|5176|5176|5176|737980
126608|101|Eleanore Braham|0|5188|5188|5188|737980
126607|101|Erik Johnson|0|5196|5196|5196|737980
126606|101|Valerie Johnson|0|5252|5252|5252|737980
126605|101|Jenna VanDyke|0|5258|5258|5258|737980
126604|101|Carrie Ann Kodish|0|5338|5338|5338|737980
126603|101|Holly Atkinson|0|5354|5354|5354|737980
126602|101|James Taylor|0|5401|5401|5401|737980
126601|101|Rhonda Dennis|0|5406|5406|5406|737980
126600|101|Sara Vance|0|5434|5434|5434|737980
126599|101|Tameka Tyson|0|5443|5443|5443|737980
126598|101|Michelle Wolfe|0|5701|5701|5701|737980
126597|101|Kimberly Price|0|5707|5707|5707|737980
126596|101|Marilyn Klimek|0|6040|6040|6040|737980
126595|101|Larry Quick|0|6140|6140|6140|737980
125676|101|BRADFORD|0|0|0|5738|736148
125464|101|DONOVAN|0|0|0|30983|736148
125635|101|CARBONDALE EDUCATIONAL SUPPORT PROF|0|0|0|6965|736148
125469|101|KINGS CONS E A|0|0|0|27661|736148
125468|101|CARMI-WHITE CO SSA|0|0|0|29446|736148
125467|101|ABINGDON-AVON TEACHERS ASSOC.|0|0|0|29821|736148
125466|101|WAUBONSEE COM ADJ FAC ADULT ED|0|0|0|30568|736148
125465|101|JONESBORO|0|0|0|30880|736148
125681|101|RIVERTON C U SCHOOL DIST 14|0|0|0|5423|736148
125463|101|HOOPESTON|0|0|0|31041|736148
125462|101|HARRISON TEACHERS ASSOCIATION|0|0|0|32014|736148
125461|101|MATTESON COM|0|0|0|33317|736148
125460|101|SANDOVAL EDUCATION SUPPORT PERSONNEL ASS|0|0|0|34341|736148
125459|101|DISTRICT 300 EDUC. SUPPT. ASSOC.|15439|5567|0|35182|736148
125458|101|NEW TRIER P P S|0|0|0|35925|736148
125457|101|PARA ASSN DIST 206|0|0|0|36768|736148
125456|101|ARCOLA|0|0|0|39295|736148
125455|101|OTTAWA ELEM-ESP ASSN|0|0|0|40470|736148
125454|101|DELAND WELDON|0|0|0|41267|736148
125453|101|GLENBROOK EDUC SUPT PERS|0|0|0|41773|736148
125452|101|EDWARDS CO|0|0|0|43213|736148
125451|101|SPRING GARDEN EA|0|0|0|44203|736148
125450|101|ST ANNE|0|0|0|44694|736148
125449|101|WOODLAND|0|0|0|45310|736148
125448|101|COLUMBIA E S P A|0|0|0|47796|736148
125447|101|DAKOTA|0|0|0|48262|736148
125446|101|WESTVILLE|0|0|0|48834|736148
125445|101|DIST 15 ESPA|0|0|0|53440|736148
125444|101|UNITY POINT ELEM|0|0|0|61247|736148
125443|101|GAVIN|0|0|0|61384|736148
125442|101|SAUNEMIN EA|0|0|0|61993|736148
125441|101|HONONEGAH ESSA|0|0|0|62275|736148
125440|101|LUDLOW|681|0|0|63852|736148
125439|101|CASEY-WESTFIELD EA|31849|15823|0|63902|736148
125438|101|BALL-CHATHAM ESPA|0|0|0|64487|736148
125437|101|VIENNA TWP HS|11998|0|0|71990|736148
125436|101|SIUC GRADUATE ASSISTANTS  UNITED|40154|20077|0|80309|736148
125435|101|ASSN CIVIL SERV EMP SIUC|0|0|0|86541|736148
125434|101|UNIT #1 ESP|0|0|0|87807|736148
125433|101|ELDORADO|0|0|0|111192|736148
125432|101|OREGON ESP ASSN|0|0|0|122478|736148
125431|101|LITCHFIELD|0|0|0|138488|736148
125430|101|EVANST CUST/MAINT AS|0|0|0|138805|736148
125429|101|ROCK ISLAND CH|0|0|0|171837|736148
125428|101|TEACH FORWARD, LLC|0|0|0|250000|736148
125510|101|SASED SUPPORT STAFF ASSOCIATION|0|0|0|16997|736148
125509|101|WEST CARROLL ESPA|0|0|0|17301|736148
125508|101|KENILWORTH COM|0|0|0|17589|736148
125507|101|OAK BROOK EDUCATION ASSOCIATION|0|0|0|17667|736148
125506|101|CARTERVILLE|0|0|0|17947|736148
125505|101|MUNDELEIN H S CONS|0|0|0|17955|736148
125504|101|ED ASSN OF THORNTON|0|0|0|17961|736148
125503|101|BENSENVILLE E A|0|0|0|18035|736148
125502|101|WHEATON WARRENVILLE|0|0|0|18809|736148
125501|101|DIST 99 SUPPT STAFF|0|0|0|19401|736148
125500|101|TRITON COLLEGE ADJUNCT FACULTY ASSN.|0|0|0|19745|736148
125499|101|PINCKNEYVILLE #204|0|0|0|19882|736148
125498|101|LINCOLN HIGH SCH|0|0|0|19887|736148
125497|101|BARRINGTON SCH EMPL|0|0|0|19997|736148
125496|101|BARTONVILLE COM|10212|5106|0|20423|736148
125495|101|OSWEGO|0|0|0|20456|736148
125494|101|WEST CHICAGO SUPT STF #94|3801|0|0|20547|736148
125493|101|PINCKNEYVILLE H SCH|8506|2233|0|21053|736148
125492|101|ITASCA COM|0|0|0|21524|736148
125491|101|ELK GROVE CONS|0|0|0|21679|736148
125490|101|SIU-E TECH STAFF|0|0|0|21832|736148
125489|101|GRANT PARK|0|0|0|21852|736148
125488|101|MARSHALL|0|0|0|22100|736148
125487|101|LAKE FOREST HS SUPPORT STAFF ASSN|0|0|0|22489|736148
125486|101|BRADLEY UNIV SEA|5007|0|0|22648|736148
125485|101|MORTON COLLEGE ADJ FAC ASSOC|0|0|0|22987|736148
125484|101|EAST MAINE EDUCATION ASSOCIATION|0|0|0|23751|736148
125483|101|DARIEN E A|0|0|0|23755|736148
125482|101|OAK GROVE E A|0|0|0|23904|736148
125481|101|DISTRICT 150 ED ORGN|0|0|0|24339|736148
125480|101|OAK PARK EDUC. SUPP. PROF. IEA/NEA OPESP|0|0|0|24582|736148
125479|101|GLENBROOK TWP HS|0|0|0|25197|736148
125478|101|DECATUR ESP|0|0|0|25502|736148
125477|101|GIFFORD|0|0|0|25639|736148
125476|101|ALTAMONT|0|0|0|25766|736148
125475|101|RIVERDALE|0|0|0|26099|736148
125474|101|COLLEGE OF DU PAGE CLSFD STAFF ASSN|0|0|0|26194|736148
125473|101|EAST MAINE CUST MAIT|0|0|0|26892|736148
125472|101|NEA (Dushane)|0|0|0|27119|736148
125471|101|NORTH WAMAC SCH|0|0|0|27284|736148
125470|101|BERKELEY ESP|0|0|0|27522|736148
125552|101|SPARTA|0|0|0|11808|736148
125551|101|UNIT FIVE E A|0|0|0|11866|736148
125550|101|BATAVIA|0|0|0|11979|736148
125549|101|TRI CITY|0|0|0|12053|736148
125548|101|CANTON CH|0|0|0|12087|736148
125547|101|BRACEVILLE SCHOOL DIST 75|0|0|0|12102|736148
125546|101|DIST 97 ESP ASSN|0|0|0|12159|736148
125545|101|MOKENA TCHRS ASSOC|2093|0|0|12168|736148
125544|101|PLEASANTDALE EA|0|0|0|12259|736148
125543|101|WAB/OHIO VLY SP ED|0|0|0|12386|736148
125542|101|MAHOMET|0|0|0|12419|736148
125541|101|SUPPORT STAFF ECC|0|0|0|12481|736148
125540|101|MT VERNON TWP HS AIDES|0|0|0|12639|736148
125539|101|EASTLAND EA|0|0|0|12648|736148
125538|101|RACCOON CONS|0|0|0|12767|736148
125537|101|OPDYKE/BELLE RIVE|0|0|0|12921|736148
125536|101|CENTRAL CITY|0|0|0|13197|736148
125535|101|DU PAGE COLL SEA|0|0|0|13280|736148
125534|101|PAYSON|0|0|0|13291|736148
125533|101|UNION RIDGE|0|0|0|13391|736148
125532|101|AVOCA DIST 37|0|0|0|13437|736148
125531|101|GLENBROOK EDUC SUPT STF ASSN|0|0|0|13446|736148
125530|101|PECATONICA EDUCATION ORGANIZATION|0|0|0|13586|736148
125529|101|TAMAROA|2282|0|0|13605|736148
125528|101|DIST  159 SUPP STAFF|0|0|0|13666|736148
125527|101|EVANSTON CC|0|0|0|13681|736148
125526|101|SIGNAL HILL SCH COM|0|0|0|13713|736148
125525|101|DALLAS COMMUNITY EDUCATION ASN|58|0|0|13743|736148
125524|101|JAMP ED ASSN|0|0|0|13779|736148
125523|101|SALT CREEK E A|2173|0|0|13881|736148
125522|101|MILNE KELVIN GROVE|0|0|0|13897|736148
125521|101|GARDNER ELEMENTARY TEACHERS E A|0|0|0|13923|736148
125520|101|DIST 300 EDUC.SERVICE PERS. ASSOC|0|0|0|13958|736148
125519|101|MCHENRY EDUC E S P|0|0|0|14990|736148
125518|101|CUMBERLAND SUPP STAF|5759|1032|0|15213|736148
125517|101|INDIAN CREEK E A|0|0|0|15256|736148
125516|101|GRAYSLAKE EDUCATION ASSOCIATION|5759|829|0|15619|736148
125515|101|JOHNSBURG TEACHERS ORGANIZATION|0|0|0|15826|736148
125514|101|SCHAUMBURG|0|0|0|16189|736148
125513|101|FREMONT E A|0|0|0|16240|736148
125512|101|HARVARD|0|0|0|16467|736148
125511|101|URBANA|7311|2661|0|16609|736148
125593|101|CARLYLE|0|0|0|8430|736148
125592|101|FLOSSMOOR COM|0|0|0|8431|736148
125591|101|PORTA ESP|0|0|0|8482|736148
125590|101|DIRECT MEMBERSHIP|0|0|0|8493|736148
125589|101|ROXANA|0|0|0|8545|736148
125588|101|CARBONDALE HIGH SCH|0|0|0|8702|736148
125587|101|DISTRICT 169 (FORD HEIGHTS) EA|0|0|0|8749|736148
125586|101|FLANAGAN CORNELL EA|0|0|0|8806|736148
125585|101|LENA-WINSLOW EDUCATIONAL SUPP PERS ASSN|0|0|0|8926|736148
125584|101|BLACKHAWK COLL|0|0|0|9023|736148
125583|101|MAERCKER COM|0|0|0|9081|736148
125582|101|LEXINGTON|0|0|0|9085|736148
125581|101|EISENHOWER CO-OP EA|0|0|0|9239|736148
125580|101|LINDOP SUPT STF ASSN|0|0|0|9246|736148
125579|101|SANGAMON VALLEY EDUCATION ASSOC|0|0|0|9336|736148
125578|101|ERIE C U|0|0|0|9344|736148
125577|101|ELMWOOD PK CUST ASSN|0|0|0|9382|736148
125576|101|WINNETKA COM|0|0|0|9458|736148
125575|101|ROCKFORD OFF PERS|0|0|0|9627|736148
125574|101|MORRISON COM|0|0|0|9700|736148
125573|101|MASCOUTAH|0|0|0|9854|736148
125572|101|WASHINGTON 51 EDUCATION ASSOCIATION|0|0|0|9918|736148
125571|101|58 DOWNERS GROVE ESP|0|0|0|9998|736148
125570|101|CHADWICK-MILLEDGEVILLE EDUC ASSN|0|0|0|10050|736148
125569|101|MAINE TWP HS|0|0|0|10207|736148
125568|101|STEELEVILLE|0|0|0|10246|736148
125567|101|GREENVILLE SEA|0|0|0|10308|736148
